,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,x,y,z,N1_X,N1_Y,N1_Z,N2_X,N2_Y,N2_Z,N3_X,N3_Y,N3_Z,N4_X,N4_Y,N4_Z,N5_X,N5_Y,N5_Z,N6_X,N6_Y,N6_Z,Terra_X,Terra_Y,Terra_Z,r,fim
1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.475626664985,-811.679417906595,-6247.358919685047,,1
1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.3349030983065,-796.7525320377769,-6297.008468912357,,1
1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.92462973830786,-1171.3659960125322,-6250.5819790412015,,1
1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505.368022362095,758.4867610447227,-4430.576644504837,,1
1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206.226566328647,778.9912443197773,-4710.723267569442,,1
1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4067.39740659015,396.3288915256724,-4876.347517860167,,1
1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3716.778711358398,404.76258583786034,-5146.731982826022,,1
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3536.582741845247,-3.789561257387201e-14,-5287.018038994619,,1
1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138.383412299385,-7.491605463235594e-14,-5531.850928062276,,1
1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2922.913430813985,-415.9438430702935,-5633.154088179236,,1
1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488.3214677467827,-418.3230185758298,-5837.6493151649565,,1
1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249.8527586308082,-831.9182149703474,-5890.240388462359,,1
1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.1116547661904,-829.5695682945719,-6044.553117300899,,1
1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.6448502539808,-1227.3771165497062,-6045.57881403618,,1
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.3583946422712,-1214.1282007147202,-6147.2615129895685,,1
1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.6420288110853,-1585.5549255482983,-6101.21907856526,,1
1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.34898747380043,-1557.7196067149282,-6154.8899953895825,,1
1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.42435773549258,-1896.5524374492961,-6071.481110637419,,1
1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4915.400559229166,364.1768081359221,-4028.5120726529726,,1
1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666.167759614686,375.8244082506178,-4312.172659723862,,1
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4537.449029299839,0.0,-4462.220873991209,,1
1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4237.8201323087505,0.0,-4746.249109062909,,1
1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4067.39740659015,-396.3288915256724,-4876.347517860167,,1
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3716.778711358398,-404.7625858378604,-5146.731982826022,,1
1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507.9509541465363,-811.5716050900146,-5244.134615200104,,1
1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3112.285003147986,-822.7528623224476,-5485.723831485662,,1
1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2874.5742876712834,-1227.2998225271474,-5539.9203610743,,1
1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.7340062213084,-1234.0859996695108,-5739.941691065276,,1
1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.626068004936,-1623.2510229966094,-5745.78008343511,,1
1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.2780159022261,-1618.8907865525805,-5897.104477567474,,1
1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.9156460231934,-1981.883817073971,-5856.274352878824,,1
1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.5661145437628,-1961.7968719046748,-5958.706254923221,,1
1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.9615758318456,-2291.9712930957635,-5878.737034363439,,1
1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.11286036086045,-2254.562177473755,-5937.840973253314,,1
1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.68850262536787,-2549.6754900141427,-5829.371831106706,,1
1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5238.890226082294,0.0,-3618.9685127735743,,1
1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035.914628528801,0.0,-3894.8996998494313,,1
1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4915.400559229166,-364.1768081359221,-4028.5120726529726,,1
1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666.167759614686,-375.8244082506178,-4312.172659723862,,1
1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505.368022362094,-758.4867610447227,-4430.576644504837,,1
1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206.226566328647,-778.9912443197773,-4710.723267569442,,1
1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4006.221606834421,-1171.1663632888474,-4802.817361246468,,1
1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658.564689884063,-1195.3130297468967,-5065.844243911275,,1
1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3426.0169114542155,-1585.3856394150137,-5121.423293880119,,1
1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3037.692460239988,-1606.1911749628316,-5353.910194757586,,1
1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784.6181232094764,-1981.791890893259,-5366.415830646612,,1
1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.3920124243996,-1992.0655617846735,-5558.26438933316,,1
1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.9116120202702,-2342.5323593013795,-5526.761360048087,,1
1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.7832977217738,-2336.7108510347057,-5673.446929461387,,1
1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.6817171226737,-2655.0391984940193,-5602.710512294961,,1
1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.2095267121764,-2630.3865857243727,-5705.5687151526145,,1
1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.9389561037391,-2913.852298150065,-5604.298185764256,,1
1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.2666474879156,-2870.550318061844,-5668.9973628284715,,1
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.57814486254767,-3120.0284520105233,-5547.252141982798,,1
1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5356.6739971202505,-308.36191590050333,-3428.3903679110267,,1
1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5403.609683138889,-913.9712718775389,-3238.573116549233,,1
1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5277.730715340556,-633.0827342996711,-3503.6330523615156,,1
1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5039.432875002966,-688.8976265350898,-3827.823570027604,,1
1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5393.286154559469,-1566.1130882753253,-2993.894927382163,,1
1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295.455854791755,-1271.6732136386277,-3293.9631330116845,,1
1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5049.775458531593,-1341.2880050635995,-3633.259298159363,,1
1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4919.631446541137,-1039.4009555379296,-3902.0597993630013,,1
1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634.799393514746,-1097.3424899328666,-4221.152286769345,,1
1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310.836730309779,-2244.360372206781,-2691.9057492261977,,1
1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5248.097941987588,-1948.6634290609356,-3024.939969847668,,1
1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995.632324067739,-2033.8216719751108,-3374.4318718369727,,1
1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4895.14014037946,-1720.8861226144718,-3682.682994519147,,1
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599.303432542067,-1788.876946288675,-4015.7054890490817,,1
1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4469.106697667809,-1467.22036313274,-4285.374280095642,,1
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4139.670367020933,-1520.539753213666,-4586.89273150816,,1
1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5147.005557286614,-2920.2211296268615,-2336.8051706706424,,1
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122.929486234854,-2638.443779028295,-2696.4522314868755,,1
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4864.304456770125,-2739.40796553851,-3049.508547195168,,1
1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4799.746082925202,-2430.482801631171,-3394.453966923796,,1
1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4494.933963782199,-2508.9960721909324,-3736.3731887406393,,1
1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4394.983497087343,-2180.325766209076,-4049.373588183751,,1
1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4052.7328516801113,-2237.8291292885733,-4362.6589885351195,,1
1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3927.616456487958,-1899.699699449099,-4630.509340812969,,1
1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.6199178716,-1940.3989191923972,-4902.01302052012,,1
1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4902.013020520119,-3561.6199178716,-1940.3989191923972,,1
1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4915.089648037589,-3308.898473074758,-2316.2177345175983,,1
1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4651.158900638655,-3423.8590781115076,-2665.3460734030164,,1
1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4624.44978042295,-3136.1459211738256,-3038.989825264353,,1
1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4313.398905330539,-3224.394390077068,-3383.3013295484275,,1
1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.441462534708,-2906.1697050015136,-3735.7392732960857,,1
1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897.4550622602437,-2967.326957648374,-4056.312605047415,,1
1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3801.696918100503,-2627.65668791729,-4370.231920843337,,1
1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423.8590781115076,-2665.3460734030164,-4651.158900638656,,1
1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3308.898473074758,-2316.2177345175983,-4915.089648037589,,1
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.221129626861,-2336.8051706706424,-5147.005557286614,,1
1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586.89273150816,-4139.670367020932,-1520.5397532136656,,1
1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4630.509340812968,-3927.6164564879577,-1899.6996994490983,,1
1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362.6589885351195,-4052.7328516801103,-2237.8291292885733,,1
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370.231920843337,-3801.696918100503,-2627.65668791729,,1
1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056.312605047415,-3897.455062260244,-2967.326957648374,,1
1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4026.1887097503204,-3607.8656911744906,-3349.327847418174,,1
1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3671.641895868737,-3671.6418958687373,-3671.641895868737,,1
1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607.8656911744897,-3349.327847418174,-4026.1887097503204,,1
1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3224.394390077068,-3383.3013295484275,-4313.398905330538,,1
1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3136.1459211738256,-3038.989825264353,-4624.449780422951,,1
1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739.407965538509,-3049.508547195168,-4864.304456770125,,1
1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2638.443779028295,-2696.4522314868755,-5122.929486234855,,1
1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244.3603722067805,-2691.9057492261977,-5310.836730309779,,1
1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221.152286769344,-4634.799393514746,-1097.3424899328666,,1
1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4285.374280095642,-4469.106697667809,-1467.22036313274,,1
1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4015.7054890490817,-4599.303432542067,-1788.8769462886748,,1
1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4049.3735881837515,-4394.983497087343,-2180.325766209076,,1
1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3736.373188740639,-4494.933963782199,-2508.9960721909324,,1
1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735.7392732960857,-4248.441462534709,-2906.1697050015136,,1
1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3383.3013295484275,-4313.398905330538,-3224.394390077068,,1
1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3349.3278474181748,-4026.1887097503204,-3607.8656911744906,,1
1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967.326957648374,-4056.3126050474148,-3897.4550622602437,,1
1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906.1697050015136,-3735.7392732960852,-4248.441462534708,,1
1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508.9960721909324,-3736.373188740639,-4494.9339637821995,,1
1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.48280163117,-3394.453966923796,-4799.746082925204,,1
1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033.8216719751101,-3374.4318718369736,-4995.63232406774,,1
1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.6634290609356,-3024.939969847668,-5248.097941987588,,1
1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.113088275325,-2993.894927382163,-5393.286154559469,,1
1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827.823570027605,-5039.432875002966,-688.8976265350898,,1
1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902.0597993630013,-4919.631446541137,-1039.4009555379296,,1
1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3633.259298159364,-5049.775458531593,-1341.2880050635995,,1
1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3682.682994519147,-4895.14014037946,-1720.8861226144716,,1
1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3374.4318718369736,-4995.63232406774,-2033.8216719751101,,1
1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394.453966923796,-4799.746082925202,-2430.48280163117,,1
1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049.5085471951684,-4864.304456770125,-2739.407965538509,,1
1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038.989825264354,-4624.44978042295,-3136.1459211738256,,1
1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665.3460734030164,-4651.158900638655,-3423.8590781115076,,1
1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.65668791729,-4370.231920843337,-3801.696918100503,,1
1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237.8291292885733,-4362.6589885351195,-4052.7328516801103,,1
1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.325766209076,-4049.373588183751,-4394.983497087343,,1
1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.8769462886748,-4015.7054890490817,-4599.303432542067,,1
1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.8861226144716,-3682.682994519147,-4895.14014037946,,1
1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.2880050635997,-3633.259298159364,-5049.775458531593,,1
1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.6732136386279,-3293.9631330116845,-5295.455854791755,,1
1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.9712718775389,-3238.573116549233,-5403.609683138889,,1
1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.3903679110267,-5356.6739971202505,-308.36191590050333,,1
1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3503.6330523615156,-5277.730715340556,-633.082734299671,,1
1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3238.573116549233,-5403.609683138889,-913.9712718775389,,1
1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3293.963133011685,-5295.455854791755,-1271.6732136386274,,1
1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993.894927382163,-5393.286154559469,-1566.113088275325,,1
1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024.939969847668,-5248.097941987588,-1948.6634290609354,,1
1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2691.9057492261977,-5310.836730309779,-2244.3603722067805,,1
1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696.452231486876,-5122.929486234854,-2638.443779028294,,1
1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.8051706706424,-5147.005557286614,-2920.22112962686,,1
1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316.2177345175983,-4915.089648037589,-3308.8984730747566,,1
1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.3989191923968,-4902.013020520119,-3561.6199178716,,1
1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.6996994490983,-4630.509340812969,-3927.6164564879577,,1
1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.5397532136658,-4586.89273150816,-4139.670367020932,,1
1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.2203631327395,-4285.374280095642,-4469.106697667809,,1
1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.3424899328668,-4221.152286769345,-4634.799393514746,,1
1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.4009555379296,-3902.0597993630013,-4919.631446541137,,1
1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.8976265350899,-3827.823570027605,-5039.432875002966,,1
1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.082734299671,-3503.6330523615156,-5277.730715340556,,1
1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.36191590050333,-3428.3903679110267,-5356.6739971202505,,1
1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120.0284520105233,-5547.252141982798,-190.57814486254767,,1
1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.675490014143,-5829.371831106706,-200.68850262536787,,1
1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2870.550318061845,-5668.997362828472,-391.2666474879156,,1
1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2913.852298150065,-5604.298185764256,-789.9389561037391,,1
1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.5524374492961,-6071.481110637419,-209.42435773549258,,1
1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254.5621774737547,-5937.840973253314,-410.11286036086045,,1
1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.9712930957635,-5878.737034363439,-828.9615758318456,,1
1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.3865857243727,-5705.5687151526145,-1018.2095267121764,,1
1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2655.039198494019,-5602.7105122949615,-1436.681717122674,,1
1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.3659960125322,-6250.581979041202,-215.92462973830789,,1
1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.7196067149282,-6154.8899953895825,-425.3489874738005,,1
1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.5549255482983,-6101.219078565261,-860.6420288110854,,1
1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.7968719046748,-5958.706254923222,-1063.5661145437628,,1
1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.883817073971,-5856.274352878824,-1501.9156460231936,,1
1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.7108510347057,-5673.446929461387,-1685.783297721774,,1
1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342.5323593013795,-5526.761360048087,-2110.9116120202702,,1
1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.4062514782452,-6346.238041081076,-219.41027335999865,,1
1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.7525320377769,-6297.008468912357,-435.33490309830654,,1
1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.679417906595,-6247.358919685047,-881.475626664985,,1
1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.1282007147202,-6147.2615129895685,-1097.3583946422714,,1
1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.3771165497062,-6045.57881403618,-1550.6448502539813,,1
1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.8907865525805,-5897.1044775674745,-1752.2780159022266,,1
1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.2510229966094,-5745.78008343511,-2194.626068004936,,1
1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0655617846735,-5558.2643893331615,-2369.3920124243996,,1
1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.791890893259,-5366.415830646612,-2784.6181232094764,,1
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-396.40625147824517,-6346.238041081076,-219.41027335999863,,1
1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.684341886080802e-14,-6346.590933314746,-438.8205467199973,,1
1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3024821040737379e-13,-6298.433365782791,-888.7614604356454,,1
1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.3331373470633,-6248.430924321811,-1115.4919106423251,,1
1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.9743719000542,-6147.307820891053,-1576.8414831318212,,1
1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.5695682945719,-6044.553117300899,-1796.1116547661907,,1
1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.9182149703475,-5890.240388462359,-2249.8527586308087,,1
1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.085999669511,-5739.941691065276,-2446.7340062213084,,1
1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.2998225271476,-5539.920361074302,-2874.5742876712843,,1
1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.1911749628314,-5353.910194757586,-3037.692460239988,,1
1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.3856394150137,-5121.423293880118,-3426.016911454215,,1
1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1171.3659960125322,-6250.5819790412015,-215.92462973830786,,1
1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-796.7525320377769,-6297.008468912357,-435.3349030983065,,1
1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-811.679417906595,-6247.358919685047,-881.475626664985,,1
1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-411.3331373470632,-6248.430924321811,-1115.4919106423251,,1
1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-415.974371900054,-6147.307820891053,-1576.8414831318212,,1
1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3263464400855204e-13,-6096.187158921274,-1811.460605414637,,1
1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9822976802324087e-14,-5940.841382033719,-2269.1994861649814,,1
1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.32301857582985,-5837.649315164958,-2488.321467746783,,1
1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.9438430702935,-5633.154088179236,-2922.913430813985,,1
1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.7528623224476,-5485.723831485662,-3112.285003147985,,1
1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.5716050900146,-5244.134615200105,-3507.9509541465372,,1
1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.3130297468967,-5065.844243911274,-3658.564689884063,,1
1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.1663632888474,-4802.817361246468,-4006.221606834422,,1
1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1896.5524374492961,-6071.481110637419,-209.42435773549258,,1
1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1557.7196067149287,-6154.8899953895825,-425.34898747380043,,1
1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1585.5549255482983,-6101.21907856526,-860.6420288110853,,1
1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1214.1282007147204,-6147.2615129895685,-1097.3583946422712,,1
1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1227.3771165497062,-6045.578814036179,-1550.6448502539808,,1
1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-829.5695682945717,-6044.553117300899,-1796.1116547661907,,1
1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-831.9182149703474,-5890.240388462359,-2249.8527586308082,,1
1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-418.3230185758298,-5837.6493151649565,-2488.3214677467827,,1
1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-415.9438430702935,-5633.154088179236,-2922.913430813985,,1
1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.579122514774402e-14,-5531.8509280622775,-3138.383412299385,,1
1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.789561257387201e-14,-5287.018038994621,-3536.5827418452477,,1
1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.76258583786034,-5146.731982826022,-3716.778711358398,,1
1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.3288915256724,-4876.347517860167,-4067.39740659015,,1
1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.9912443197773,-4710.723267569442,-4206.226566328648,,1
1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.4867610447227,-4430.576644504837,-4505.368022362094,,1
1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2549.6754900141436,-5829.371831106706,-200.68850262536787,,1
